date_time,Yemen_maxtempC,Yemen_mintempC,Yemen_totalSnow_cm,Yemen_sunHour,Yemen_uvIndex,Yemen_moon_illumination,Yemen_moonrise,Yemen_moonset,Yemen_sunrise,Yemen_sunset,Yemen_DewPointC,Yemen_FeelsLikeC,Yemen_HeatIndexC,Yemen_WindChillC,Yemen_WindGustKmph,Yemen_cloudcover,Yemen_humidity,Yemen_precipMM,Yemen_pressure,Yemen_tempC,Yemen_visibility,Yemen_winddirDegree,Yemen_windspeedKmph,Yemen_location
2020-12-17,24,9,0.0,8.7,5,12,08:57 AM,08:28 PM,06:23 AM,05:36 PM,-3,17,17,17,4,0,30,0.0,1016,24,10,100,3,Yemen
2020-12-18,23,9,0.0,8.7,5,20,09:49 AM,09:26 PM,06:23 AM,05:37 PM,-1,16,16,16,6,0,36,0.0,1016,23,10,155,5,Yemen
2020-12-19,21,10,0.0,8.7,4,27,10:34 AM,10:20 PM,06:24 AM,05:37 PM,1,15,15,15,8,20,41,0.3,1016,21,10,119,6,Yemen
2020-12-20,20,9,0.0,8.7,4,34,11:16 AM,11:11 PM,06:24 AM,05:38 PM,7,14,14,14,10,29,64,0.7,1017,20,10,89,8,Yemen
2020-12-21,21,8,0.0,8.7,4,41,11:54 AM,11:59 PM,06:25 AM,05:38 PM,5,14,16,14,8,34,59,0.4,1018,21,10,87,6,Yemen
2020-12-22,23,8,0.0,8.7,4,49,12:29 PM,No moonset,06:25 AM,05:39 PM,5,15,16,15,6,23,57,0.2,1018,23,10,128,4,Yemen
2020-12-23,23,8,0.0,8.7,5,56,01:04 PM,12:45 AM,06:26 AM,05:39 PM,5,16,17,16,5,16,54,0.1,1016,23,10,113,4,Yemen
2020-12-24,23,9,0.0,8.7,4,63,01:39 PM,01:32 AM,06:26 AM,05:40 PM,5,17,18,17,4,22,53,0.2,1015,23,10,152,3,Yemen
2020-12-25,22,10,0.0,8.7,5,70,02:14 PM,02:18 AM,06:27 AM,05:40 PM,2,16,16,16,10,2,45,0.0,1015,22,10,86,7,Yemen
2020-12-26,20,6,0.0,8.7,4,78,02:53 PM,03:06 AM,06:27 AM,05:41 PM,-1,12,13,12,13,1,43,0.0,1017,20,10,78,9,Yemen
2020-12-27,22,6,0.0,8.7,5,85,03:35 PM,03:56 AM,06:27 AM,05:41 PM,-3,14,15,14,11,1,41,0.0,1018,22,10,85,8,Yemen
2020-12-28,22,7,0.0,8.7,5,92,04:20 PM,04:47 AM,06:28 AM,05:42 PM,-3,15,15,15,8,1,36,0.0,1017,22,10,75,6,Yemen
2020-12-29,25,9,0.0,8.7,5,100,05:09 PM,05:41 AM,06:28 AM,05:43 PM,-2,17,17,17,6,0,31,0.0,1017,25,10,86,4,Yemen
2020-12-30,25,9,0.0,8.7,5,100,06:03 PM,06:35 AM,06:29 AM,05:43 PM,2,17,18,17,5,1,43,0.0,1016,25,10,112,4,Yemen
2020-12-31,25,9,0.0,8.7,4,89,06:59 PM,07:29 AM,06:29 AM,05:44 PM,3,17,18,17,5,21,44,0.3,1015,25,10,127,3,Yemen
2021-01-01,24,10,0.0,8.7,4,79,07:56 PM,08:20 AM,06:29 AM,05:44 PM,2,17,18,17,5,20,42,0.5,1015,24,10,149,4,Yemen
2021-01-02,24,9,0.0,8.7,4,71,08:53 PM,09:09 AM,06:30 AM,05:45 PM,2,16,17,16,6,22,44,0.3,1016,24,10,121,5,Yemen
2021-01-03,23,7,0.0,8.7,5,64,09:49 PM,09:55 AM,06:30 AM,05:45 PM,2,15,16,15,9,14,49,0.1,1017,23,10,126,6,Yemen
2021-01-04,21,7,0.0,8.7,5,57,10:44 PM,10:38 AM,06:30 AM,05:46 PM,2,14,15,14,8,3,51,0.0,1017,21,10,92,6,Yemen
2021-01-05,21,7,0.0,8.7,5,50,11:40 PM,11:20 AM,06:31 AM,05:47 PM,1,14,15,14,10,3,51,0.0,1017,21,10,52,7,Yemen
2021-01-06,20,6,0.0,8.7,5,42,No moonrise,12:02 PM,06:31 AM,05:47 PM,0,13,14,13,10,2,47,0.0,1018,20,10,55,7,Yemen
2021-01-07,21,6,0.0,8.7,5,35,12:35 AM,12:44 PM,06:31 AM,05:48 PM,-0,13,14,13,9,2,46,0.0,1017,21,10,53,6,Yemen
2021-01-08,22,6,0.0,8.7,5,28,01:33 AM,01:29 PM,06:32 AM,05:48 PM,-1,14,15,14,7,12,44,0.1,1016,22,10,128,5,Yemen
2021-01-09,21,5,0.0,8.7,4,20,02:32 AM,02:17 PM,06:32 AM,05:49 PM,0,13,14,13,7,4,49,0.0,1016,21,10,117,5,Yemen
2021-01-10,21,5,0.0,8.7,4,13,03:34 AM,03:11 PM,06:32 AM,05:49 PM,0,12,13,12,7,13,49,0.1,1016,21,10,125,5,Yemen
2021-01-11,20,5,0.0,8.7,4,6,04:37 AM,04:08 PM,06:32 AM,05:50 PM,-1,12,13,12,8,14,45,0.1,1018,20,10,91,6,Yemen
2021-01-12,19,4,0.0,8.7,4,0,05:40 AM,05:08 PM,06:32 AM,05:51 PM,-1,11,12,11,8,13,48,0.1,1020,19,10,87,6,Yemen
2021-01-13,20,4,0.0,8.7,4,0,06:40 AM,06:10 PM,06:33 AM,05:51 PM,-0,12,13,12,7,5,49,0.0,1019,20,10,116,5,Yemen
2021-01-14,22,6,0.0,8.7,5,1,07:35 AM,07:10 PM,06:33 AM,05:52 PM,1,14,15,14,4,3,48,0.0,1016,22,10,180,3,Yemen
2021-01-15,24,9,0.0,8.7,5,8,08:24 AM,08:06 PM,06:33 AM,05:52 PM,-1,16,17,16,6,1,39,0.0,1015,24,10,141,4,Yemen
2021-01-16,25,8,0.0,8.7,5,16,09:09 AM,09:00 PM,06:33 AM,05:53 PM,-2,16,17,16,5,0,33,0.0,1015,25,10,85,4,Yemen
2021-01-17,26,10,0.0,8.7,6,23,09:49 AM,09:50 PM,06:33 AM,05:54 PM,-0,18,19,18,4,0,36,0.0,1014,26,10,160,3,Yemen
2021-01-18,23,10,0.0,8.7,5,30,10:25 AM,10:38 PM,06:33 AM,05:54 PM,-5,17,18,17,10,0,27,0.0,1016,23,10,66,7,Yemen
2021-01-19,24,8,0.0,8.7,5,38,11:01 AM,11:25 PM,06:33 AM,05:55 PM,-9,16,17,16,11,0,23,0.0,1016,24,10,77,8,Yemen
2021-01-20,25,8,0.0,8.7,5,45,11:36 AM,No moonset,06:33 AM,05:55 PM,-6,17,18,17,5,0,26,0.0,1017,25,10,92,4,Yemen
2021-01-21,24,11,0.0,8.7,5,52,12:11 PM,12:11 AM,06:33 AM,05:56 PM,-4,17,18,17,11,1,29,0.0,1017,24,10,80,8,Yemen
2021-01-22,23,7,0.0,8.7,5,59,12:49 PM,12:58 AM,06:33 AM,05:56 PM,-5,15,16,15,10,0,30,0.0,1019,23,10,75,7,Yemen
2021-01-23,23,7,0.0,8.7,5,67,01:29 PM,01:47 AM,06:33 AM,05:57 PM,-4,15,16,15,7,0,34,0.0,1018,23,10,84,6,Yemen
2021-01-24,24,10,0.0,8.7,5,74,02:12 PM,02:37 AM,06:33 AM,05:57 PM,-1,17,17,17,6,0,33,0.0,1017,24,10,80,5,Yemen
2021-01-25,24,10,0.0,8.7,5,81,03:00 PM,03:30 AM,06:33 AM,05:58 PM,-4,18,18,18,5,0,26,0.0,1018,24,10,84,4,Yemen
2021-01-26,24,10,0.0,8.7,5,88,03:52 PM,04:24 AM,06:33 AM,05:58 PM,-8,17,17,17,8,0,20,0.0,1017,24,10,91,5,Yemen
2021-01-27,24,8,0.0,8.7,5,96,04:47 PM,05:19 AM,06:33 AM,05:59 PM,-8,17,17,17,8,0,23,0.0,1017,24,10,94,6,Yemen
2021-01-28,26,9,0.0,8.7,5,100,05:46 PM,06:12 AM,06:33 AM,05:59 PM,-5,18,18,18,6,0,26,0.0,1016,26,10,95,4,Yemen
2021-01-29,25,10,0.0,11.6,5,90,06:44 PM,07:03 AM,06:33 AM,06:00 PM,-2,18,18,18,4,0,32,0.0,1016,25,10,184,3,Yemen
2021-01-30,26,10,0.0,10.2,5,82,07:42 PM,07:51 AM,06:33 AM,06:00 PM,1,19,19,19,5,20,38,0.3,1016,26,10,160,4,Yemen
2021-01-31,23,11,0.0,11.6,5,79,08:39 PM,08:36 AM,06:32 AM,06:01 PM,-4,18,18,18,12,0,27,0.0,1016,23,10,71,9,Yemen
2021-02-01,23,9,0.0,11.6,5,63,09:35 PM,09:20 AM,06:32 AM,06:01 PM,-6,16,17,16,13,0,25,0.0,1018,23,10,84,10,Yemen
2021-02-02,23,9,0.0,11.6,5,55,10:31 PM,10:01 AM,06:32 AM,06:02 PM,-4,17,17,17,11,0,30,0.0,1019,23,10,73,8,Yemen
2021-02-03,22,9,0.0,11.6,5,48,11:28 PM,10:43 AM,06:32 AM,06:02 PM,-4,16,17,16,14,0,30,0.0,1018,22,10,64,10,Yemen
2021-02-04,22,8,0.0,11.6,5,40,No moonrise,11:28 AM,06:32 AM,06:03 PM,-5,15,16,15,10,0,29,0.0,1016,22,10,94,8,Yemen
2021-02-05,23,9,0.0,11.6,5,33,12:25 AM,12:14 PM,06:31 AM,06:03 PM,-2,16,16,16,7,1,35,0.0,1014,23,10,182,5,Yemen
2021-02-06,20,9,0.0,11.6,5,25,01:26 AM,01:04 PM,06:31 AM,06:03 PM,4,15,15,15,16,3,52,0.0,1014,20,10,226,12,Yemen
2021-02-07,20,9,0.0,8.7,4,18,02:27 AM,01:58 PM,06:31 AM,06:04 PM,3,14,14,14,11,33,52,1.4,1015,20,10,121,8,Yemen
