date_time,Togo_maxtempC,Togo_mintempC,Togo_totalSnow_cm,Togo_sunHour,Togo_uvIndex,Togo_moon_illumination,Togo_moonrise,Togo_moonset,Togo_sunrise,Togo_sunset,Togo_DewPointC,Togo_FeelsLikeC,Togo_HeatIndexC,Togo_WindChillC,Togo_WindGustKmph,Togo_cloudcover,Togo_humidity,Togo_precipMM,Togo_pressure,Togo_tempC,Togo_visibility,Togo_winddirDegree,Togo_windspeedKmph,Togo_location
2020-01-01,33,26,0.0,8.7,7,37,10:54 AM,11:07 PM,06:05 AM,05:52 PM,20,31,31,29,16,3,61,0.0,1011,33,10,218,12,Togo
2020-01-02,32,24,0.0,8.7,7,44,11:33 AM,11:50 PM,06:06 AM,05:52 PM,13,28,28,28,17,4,43,0.0,1011,32,10,182,12,Togo
2020-01-03,32,23,0.0,8.7,7,51,12:11 PM,No moonset,06:06 AM,05:53 PM,10,27,27,27,17,1,35,0.0,1012,32,10,82,12,Togo
2020-01-04,33,23,0.0,8.7,7,59,12:51 PM,12:33 AM,06:06 AM,05:53 PM,7,27,27,27,20,3,29,0.0,1011,33,10,114,13,Togo
2020-01-05,34,25,0.0,8.7,7,66,01:32 PM,01:18 AM,06:07 AM,05:54 PM,16,29,29,29,16,2,47,0.0,1010,34,10,228,12,Togo
2020-01-06,32,25,0.0,8.7,7,73,02:15 PM,02:04 AM,06:07 AM,05:54 PM,19,30,30,28,16,8,58,0.0,1010,32,10,223,12,Togo
2020-01-07,32,26,0.0,8.7,7,80,03:03 PM,02:53 AM,06:07 AM,05:55 PM,21,31,31,29,18,8,62,0.0,1009,32,10,215,14,Togo
2020-01-08,33,26,0.0,8.7,7,88,03:55 PM,03:46 AM,06:08 AM,05:55 PM,20,31,31,28,23,10,62,0.0,1010,33,10,226,16,Togo
2020-01-09,31,26,0.0,8.7,7,95,04:50 PM,04:42 AM,06:08 AM,05:56 PM,22,30,30,28,21,6,71,0.0,1010,31,10,210,16,Togo
2020-01-10,31,26,0.0,8.7,6,100,05:50 PM,05:41 AM,06:09 AM,05:56 PM,22,31,31,28,23,30,73,0.0,1012,31,10,207,17,Togo
2020-01-11,31,26,0.0,8.7,6,100,06:50 PM,06:40 AM,06:09 AM,05:57 PM,23,31,31,28,24,21,74,0.0,1012,31,10,208,18,Togo
2020-01-12,32,26,0.0,8.7,7,83,07:51 PM,07:38 AM,06:09 AM,05:57 PM,23,31,31,28,20,10,72,0.0,1011,32,10,215,15,Togo
2020-01-13,32,26,0.0,8.7,7,76,08:49 PM,08:33 AM,06:10 AM,05:58 PM,23,32,32,28,19,17,74,0.0,1010,32,10,207,15,Togo
2020-01-14,32,27,0.0,5.8,6,69,09:45 PM,09:26 AM,06:10 AM,05:58 PM,23,32,32,29,17,42,73,0.6,1009,32,10,211,14,Togo
2020-01-15,34,26,0.0,8.7,7,61,10:38 PM,10:16 AM,06:10 AM,05:59 PM,24,33,33,29,19,13,73,0.0,1009,34,10,216,15,Togo
2020-01-16,34,26,0.0,8.7,7,54,11:31 PM,11:04 AM,06:10 AM,05:59 PM,23,32,32,29,22,25,73,0.0,1010,34,10,220,17,Togo
2020-01-17,32,27,0.0,8.7,7,47,No moonrise,11:51 AM,06:11 AM,05:59 PM,23,33,33,29,16,4,72,0.0,1011,32,10,213,12,Togo
2020-01-18,33,26,0.0,11.6,7,40,12:23 AM,12:38 PM,06:11 AM,06:00 PM,23,32,32,28,19,12,72,0.0,1011,33,10,214,14,Togo
2020-01-19,32,26,0.0,11.6,6,32,01:16 AM,01:28 PM,06:11 AM,06:00 PM,23,32,32,28,20,27,73,0.1,1011,32,10,214,15,Togo
2020-01-20,31,26,0.0,10.2,6,25,02:09 AM,02:18 PM,06:11 AM,06:01 PM,23,31,31,28,21,22,73,0.0,1010,31,10,207,15,Togo
2020-01-21,32,26,0.0,11.6,7,18,03:04 AM,03:10 PM,06:11 AM,06:01 PM,23,32,32,28,20,19,72,0.0,1010,32,10,212,15,Togo
2020-01-22,32,26,0.0,11.6,7,11,04:00 AM,04:04 PM,06:12 AM,06:01 PM,22,32,32,29,19,4,69,0.0,1010,32,10,209,15,Togo
2020-01-23,32,26,0.0,11.6,7,3,04:54 AM,04:58 PM,06:12 AM,06:02 PM,23,32,32,28,19,4,72,0.0,1010,32,10,208,14,Togo
2020-01-24,33,26,0.0,10.2,6,0,05:47 AM,05:51 PM,06:12 AM,06:02 PM,22,31,31,28,18,13,71,0.0,1010,33,10,177,13,Togo
2020-01-25,33,27,0.0,11.6,7,0,06:37 AM,06:42 PM,06:12 AM,06:02 PM,22,32,32,29,13,4,68,0.0,1012,33,10,221,10,Togo
2020-01-26,34,25,0.0,11.6,7,4,07:25 AM,07:31 PM,06:12 AM,06:03 PM,17,30,30,29,14,0,50,0.0,1012,34,10,240,10,Togo
2020-01-27,33,26,0.0,11.6,7,11,08:08 AM,08:17 PM,06:12 AM,06:03 PM,20,31,31,29,15,0,61,0.0,1011,33,10,230,12,Togo
2020-01-28,32,26,0.0,11.6,7,18,08:50 AM,09:02 PM,06:12 AM,06:03 PM,22,31,31,28,21,7,68,0.0,1011,32,10,215,15,Togo
2020-01-29,33,26,0.0,11.6,7,26,09:30 AM,09:45 PM,06:12 AM,06:04 PM,22,32,32,28,18,2,71,0.0,1011,33,10,215,14,Togo
2020-01-30,32,26,0.0,11.6,7,33,10:08 AM,10:28 PM,06:12 AM,06:04 PM,22,31,31,28,21,3,72,0.0,1012,32,10,220,16,Togo
2020-01-31,31,26,0.0,10.2,6,37,10:46 AM,11:11 PM,06:13 AM,06:04 PM,23,31,31,28,21,21,76,0.0,1012,31,10,205,15,Togo
2020-02-01,32,25,0.0,10.2,6,49,11:26 AM,11:56 PM,06:13 AM,06:05 PM,23,31,31,28,19,23,73,0.0,1011,32,10,218,15,Togo
2020-02-02,33,25,0.0,11.6,6,57,12:08 PM,No moonset,06:13 AM,06:05 PM,22,31,31,28,21,19,72,0.0,1012,33,10,218,15,Togo
2020-02-03,35,26,0.0,8.8,7,64,12:52 PM,12:42 AM,06:13 AM,06:05 PM,22,32,32,29,19,38,69,0.2,1012,35,10,223,14,Togo
2020-02-04,32,26,0.0,11.6,6,72,01:41 PM,01:33 AM,06:13 AM,06:05 PM,22,31,31,28,21,25,71,0.0,1012,32,10,214,16,Togo
2020-02-05,32,26,0.0,11.6,7,79,02:33 PM,02:25 AM,06:12 AM,06:05 PM,22,31,31,28,21,17,68,0.0,1011,32,10,212,16,Togo
2020-02-06,32,26,0.0,10.2,6,87,03:31 PM,03:23 AM,06:12 AM,06:06 PM,22,32,32,28,19,21,70,0.0,1010,32,10,216,15,Togo
2020-02-07,32,26,0.0,11.6,7,95,04:31 PM,04:21 AM,06:12 AM,06:06 PM,22,32,32,29,18,6,68,0.0,1011,32,10,218,13,Togo
2020-02-08,33,25,0.0,11.6,7,100,05:33 PM,05:21 AM,06:12 AM,06:06 PM,22,31,31,28,22,5,69,0.0,1011,33,10,222,15,Togo
2020-02-09,31,26,0.0,11.6,7,100,06:33 PM,06:18 AM,06:12 AM,06:06 PM,23,31,31,28,23,21,74,0.0,1011,31,10,213,17,Togo
2020-02-10,33,26,0.0,10.2,6,83,07:32 PM,07:14 AM,06:12 AM,06:06 PM,23,32,32,28,22,36,72,0.0,1012,33,10,214,16,Togo
2020-02-11,35,26,0.0,11.6,8,75,08:28 PM,08:07 AM,06:12 AM,06:07 PM,23,33,33,29,22,6,70,0.0,1011,35,10,218,16,Togo
2020-02-12,31,26,0.0,11.6,7,68,09:24 PM,08:57 AM,06:12 AM,06:07 PM,23,32,32,29,19,16,72,0.0,1010,31,10,208,14,Togo
2020-02-13,33,25,0.0,10.2,6,60,10:18 PM,09:47 AM,06:12 AM,06:07 PM,22,31,31,28,17,21,70,0.0,1011,33,10,213,13,Togo
2020-02-14,33,25,0.0,11.6,7,53,11:12 PM,10:35 AM,06:11 AM,06:07 PM,20,30,30,28,17,1,63,0.0,1009,33,10,234,12,Togo
2020-02-15,35,25,0.0,11.6,7,45,No moonrise,11:25 AM,06:11 AM,06:07 PM,21,31,31,28,21,1,67,0.0,1009,35,10,223,15,Togo
2020-02-16,32,25,0.0,11.6,7,38,12:06 AM,12:15 PM,06:11 AM,06:07 PM,22,30,30,28,24,8,73,0.0,1009,32,10,215,17,Togo
2020-02-17,31,25,0.0,10.2,6,30,01:01 AM,01:07 PM,06:11 AM,06:07 PM,22,31,31,28,24,29,74,0.0,1010,31,10,212,18,Togo
2020-02-18,31,26,0.0,10.2,6,22,01:56 AM,02:00 PM,06:11 AM,06:07 PM,23,32,32,28,26,42,74,0.2,1010,31,10,214,19,Togo
2020-02-19,32,26,0.0,11.6,7,15,02:50 AM,02:53 PM,06:10 AM,06:07 PM,23,32,32,29,21,16,73,0.0,1009,32,10,207,15,Togo
2020-02-20,31,26,0.0,11.6,6,7,03:43 AM,03:46 PM,06:10 AM,06:07 PM,24,32,32,28,21,26,75,0.0,1008,31,10,205,16,Togo
2020-02-21,32,26,0.0,11.6,7,0,04:33 AM,04:37 PM,06:10 AM,06:07 PM,23,32,32,29,22,19,73,0.0,1008,32,10,217,16,Togo
2020-02-22,32,26,0.0,11.6,6,0,05:21 AM,05:26 PM,06:10 AM,06:07 PM,23,32,32,29,24,20,74,0.0,1009,32,10,215,18,Togo
2020-02-23,33,27,0.0,11.6,6,0,06:05 AM,06:13 PM,06:09 AM,06:08 PM,24,34,34,29,27,35,73,0.1,1010,33,10,218,21,Togo
2020-02-24,32,27,0.0,8.8,6,0,06:47 AM,06:58 PM,06:09 AM,06:08 PM,24,34,34,29,24,41,75,0.1,1010,32,10,214,19,Togo
2020-02-25,32,26,0.0,11.6,6,8,07:27 AM,07:42 PM,06:09 AM,06:08 PM,23,33,33,29,22,22,72,0.0,1009,32,10,220,17,Togo
2020-02-26,32,26,0.0,11.6,7,15,08:06 AM,08:24 PM,06:08 AM,06:08 PM,23,33,33,29,23,14,74,0.0,1009,32,10,212,17,Togo
2020-02-27,31,27,0.0,11.6,6,23,08:44 AM,09:07 PM,06:08 AM,06:08 PM,23,33,33,29,23,41,74,0.1,1009,31,10,203,17,Togo
2020-02-28,32,27,0.0,11.6,7,30,09:24 AM,09:51 PM,06:08 AM,06:08 PM,23,33,33,29,23,33,73,0.1,1009,32,10,212,18,Togo
2020-02-29,34,28,0.0,11.6,8,38,10:04 AM,10:36 PM,06:07 AM,06:07 PM,24,35,35,30,27,15,72,0.0,1008,34,10,219,21,Togo
2020-03-01,32,27,0.0,10.2,6,44,10:46 AM,11:24 PM,06:07 AM,06:07 PM,24,34,34,29,30,45,74,0.2,1009,32,10,219,22,Togo
2020-03-02,32,27,0.0,10.2,6,51,11:32 AM,No moonset,06:07 AM,06:07 PM,24,33,33,29,25,19,73,0.1,1011,32,10,211,19,Togo
2020-03-03,32,27,0.0,10.2,6,58,12:21 PM,12:14 AM,06:06 AM,06:07 PM,24,34,34,29,21,30,73,0.3,1012,32,10,208,16,Togo
2020-03-04,29,27,0.0,10.2,6,65,01:15 PM,01:08 AM,06:06 AM,06:07 PM,24,33,33,29,19,28,75,4.1,1011,29,10,205,14,Togo
2020-03-05,32,27,0.0,10.2,6,73,02:12 PM,02:04 AM,06:06 AM,06:07 PM,24,34,34,29,23,38,74,0.3,1010,32,10,212,18,Togo
2020-03-06,32,27,0.0,11.6,7,80,03:12 PM,03:02 AM,06:05 AM,06:07 PM,24,34,34,29,25,45,72,3.2,1009,32,10,219,19,Togo
2020-03-07,32,28,0.0,7.4,6,87,04:12 PM,04:00 AM,06:05 AM,06:07 PM,24,34,34,29,26,65,73,1.0,1009,32,10,215,20,Togo
2020-03-08,31,28,0.0,8.8,6,95,05:12 PM,04:56 AM,06:04 AM,06:07 PM,24,34,34,29,23,46,74,3.7,1010,31,10,208,17,Togo
2020-03-09,32,27,0.0,11.6,6,100,06:11 PM,05:51 AM,06:04 AM,06:07 PM,24,34,34,29,24,25,74,0.0,1009,32,10,217,19,Togo
2020-03-10,32,27,0.0,7.4,7,100,07:08 PM,06:43 AM,06:04 AM,06:07 PM,24,34,34,30,25,63,73,3.2,1009,32,10,216,19,Togo
2020-03-11,33,28,0.0,8.8,7,84,08:04 PM,07:35 AM,06:03 AM,06:07 PM,24,35,35,30,26,53,73,3.6,1008,33,10,219,20,Togo
2020-03-12,32,28,0.0,8.8,7,76,09:01 PM,08:25 AM,06:03 AM,06:07 PM,24,35,35,30,25,65,74,0.4,1008,32,10,215,20,Togo
2020-03-13,31,28,0.0,10.2,6,69,09:57 PM,09:16 AM,06:02 AM,06:07 PM,24,34,34,29,22,39,73,0.5,1009,31,10,206,16,Togo
2020-03-14,32,28,0.0,8.8,7,62,10:54 PM,10:08 AM,06:02 AM,06:06 PM,24,34,34,30,21,40,71,1.2,1009,32,10,210,16,Togo
2020-03-15,33,28,0.0,11.6,8,55,11:50 PM,11:01 AM,06:01 AM,06:06 PM,23,34,34,30,26,7,68,0.0,1009,33,10,223,20,Togo
2020-03-16,32,27,0.0,11.6,7,47,No moonrise,11:56 AM,06:01 AM,06:06 PM,24,34,34,29,24,21,72,0.0,1008,32,10,218,19,Togo
2020-03-17,33,28,0.0,11.6,8,40,12:46 AM,12:49 PM,06:01 AM,06:06 PM,24,34,34,30,26,25,71,0.3,1009,33,10,215,20,Togo
2020-03-18,33,28,0.0,11.7,7,33,01:40 AM,01:43 PM,06:00 AM,06:06 PM,24,35,35,30,30,46,71,0.9,1009,33,10,224,23,Togo
2020-03-19,32,28,0.0,12.1,8,25,02:30 AM,02:34 PM,06:00 AM,06:06 PM,24,34,34,30,31,42,71,0.2,1009,32,10,224,23,Togo
2020-03-20,32,28,0.0,11.8,6,18,03:19 AM,03:24 PM,05:59 AM,06:06 PM,24,34,34,29,30,52,72,0.9,1009,32,10,218,22,Togo
2020-03-21,32,28,0.0,10.5,6,11,04:04 AM,04:11 PM,05:59 AM,06:06 PM,24,34,34,29,24,51,73,0.3,1009,32,10,213,18,Togo
2020-03-22,31,27,0.0,12.5,7,4,04:46 AM,04:56 PM,05:58 AM,06:05 PM,24,34,34,29,26,30,72,0.0,1009,31,10,212,19,Togo
2020-03-23,32,28,0.0,11.8,6,0,05:27 AM,05:40 PM,05:58 AM,06:05 PM,24,34,34,29,28,53,72,4.8,1010,32,9,221,21,Togo
2020-03-24,32,27,0.0,11.8,6,0,06:06 AM,06:23 PM,05:57 AM,06:05 PM,23,32,32,29,28,57,72,2.5,1010,32,10,236,21,Togo
2020-03-25,33,26,0.0,12.5,6,3,06:44 AM,07:06 PM,05:57 AM,06:05 PM,22,32,32,29,31,50,70,8.0,1009,33,10,213,22,Togo
2020-03-26,31,26,0.0,11.8,6,11,07:23 AM,07:49 PM,05:56 AM,06:05 PM,22,31,31,28,14,61,70,1.8,1009,31,10,197,11,Togo
2020-03-27,31,27,0.0,12.5,6,18,08:02 AM,08:33 PM,05:56 AM,06:05 PM,23,33,33,29,21,18,74,0.0,1009,31,10,199,16,Togo
2020-03-28,32,27,0.0,12.5,6,25,08:44 AM,09:20 PM,05:56 AM,06:05 PM,24,33,33,29,22,21,73,0.0,1010,32,10,211,17,Togo
2020-03-29,32,27,0.0,12.5,7,32,09:28 AM,10:09 PM,05:55 AM,06:05 PM,23,33,33,29,23,19,72,0.0,1009,32,10,215,17,Togo
2020-03-30,32,27,0.0,12.5,6,40,10:15 AM,11:00 PM,05:55 AM,06:04 PM,24,33,33,29,26,34,73,0.6,1008,32,10,219,20,Togo
2020-03-31,32,27,0.0,12.5,6,44,11:06 AM,11:54 PM,05:54 AM,06:04 PM,24,33,33,29,26,16,73,0.0,1008,32,10,215,20,Togo
2020-04-01,32,27,0.0,12.5,6,56,12:01 PM,No moonset,05:54 AM,06:04 PM,24,33,33,29,26,38,74,3.6,1010,32,10,217,19,Togo
2020-04-02,31,27,0.0,12.5,7,64,12:57 PM,12:50 AM,05:53 AM,06:04 PM,24,33,33,29,26,42,75,0.8,1010,31,10,218,19,Togo
2020-04-03,32,28,0.0,12.5,7,71,01:56 PM,01:46 AM,05:53 AM,06:04 PM,24,34,34,29,23,15,72,0.0,1008,32,10,219,18,Togo
2020-04-04,31,28,0.0,12.5,7,79,02:54 PM,02:41 AM,05:52 AM,06:04 PM,24,34,34,29,28,23,72,0.1,1010,31,10,213,22,Togo
2020-04-05,33,28,0.0,12.5,8,87,03:52 PM,03:35 AM,05:52 AM,06:04 PM,24,34,34,30,20,20,70,1.1,1010,33,10,192,15,Togo
2020-04-06,31,27,0.0,11.8,6,94,04:49 PM,04:27 AM,05:51 AM,06:04 PM,24,33,33,29,26,36,73,0.0,1010,31,10,211,20,Togo
2020-04-07,32,28,0.0,12.5,7,100,05:46 PM,05:19 AM,05:51 AM,06:03 PM,24,34,34,29,22,12,72,0.3,1010,32,10,208,17,Togo
2020-04-08,32,27,0.0,12.5,6,100,06:43 PM,06:10 AM,05:51 AM,06:03 PM,24,34,34,29,26,26,74,0.1,1009,32,10,213,19,Togo
2020-04-09,31,27,0.0,7.8,6,83,07:41 PM,07:02 AM,05:50 AM,06:03 PM,23,33,33,29,25,72,71,5.4,1010,31,9,213,17,Togo
2020-04-10,34,27,0.0,9.2,7,76,08:39 PM,07:55 AM,05:50 AM,06:03 PM,23,33,33,29,18,62,71,7.4,1010,34,9,224,12,Togo
2020-04-11,31,27,0.0,11.8,6,68,09:38 PM,08:49 AM,05:49 AM,06:03 PM,23,33,33,29,28,49,73,9.2,1010,31,9,211,18,Togo
2020-04-12,32,27,0.0,12.5,7,61,10:36 PM,09:45 AM,05:49 AM,06:03 PM,22,32,32,29,18,20,68,0.4,1011,32,10,203,14,Togo
2020-04-13,32,27,0.0,12.6,7,53,11:33 PM,10:41 AM,05:48 AM,06:03 PM,23,33,33,29,20,8,71,0.0,1010,32,10,203,15,Togo
2020-04-14,32,27,0.0,12.6,8,46,No moonrise,11:37 AM,05:48 AM,06:03 PM,24,34,34,30,21,22,72,0.0,1009,32,10,207,16,Togo
2020-04-15,32,27,0.0,12.6,8,38,12:26 AM,12:30 PM,05:48 AM,06:03 PM,24,34,34,29,24,32,73,0.0,1009,32,10,212,19,Togo
2020-04-16,33,28,0.0,12.6,7,30,01:16 AM,01:21 PM,05:47 AM,06:03 PM,24,35,35,30,26,39,71,0.6,1009,33,10,225,19,Togo
2020-04-17,32,28,0.0,11.8,7,23,02:03 AM,02:09 PM,05:47 AM,06:03 PM,25,35,35,30,31,50,74,2.0,1008,32,10,217,23,Togo
2020-04-18,31,28,0.0,7.9,6,15,02:46 AM,02:54 PM,05:46 AM,06:03 PM,24,34,34,29,28,76,74,1.2,1010,31,10,217,21,Togo
2020-04-19,33,28,0.0,12.6,8,8,03:27 AM,03:39 PM,05:46 AM,06:03 PM,24,35,35,30,28,20,69,0.4,1011,33,10,224,22,Togo
2020-04-20,33,28,0.0,12.6,8,0,04:06 AM,04:21 PM,05:46 AM,06:02 PM,23,34,34,30,27,29,69,1.4,1012,33,10,219,21,Togo
2020-04-21,33,28,0.0,11.8,7,0,04:44 AM,05:04 PM,05:45 AM,06:02 PM,24,35,35,30,23,54,73,6.2,1010,33,10,222,18,Togo
2020-04-22,32,28,0.0,10.5,7,0,05:23 AM,05:47 PM,05:45 AM,06:02 PM,24,35,35,30,28,63,72,1.9,1009,32,10,219,22,Togo
2020-04-23,31,28,0.0,12.6,6,0,06:02 AM,06:31 PM,05:45 AM,06:02 PM,24,34,34,29,24,42,73,0.6,1009,31,10,213,18,Togo
2020-04-24,32,28,0.0,12.6,7,7,06:43 AM,07:18 PM,05:44 AM,06:02 PM,24,34,34,29,22,27,74,0.1,1009,32,10,212,17,Togo
2020-04-25,32,27,0.0,11.8,7,15,07:27 AM,08:06 PM,05:44 AM,06:02 PM,24,34,34,29,28,56,73,0.4,1010,32,10,223,21,Togo
2020-04-26,32,28,0.0,10.5,7,22,08:13 AM,08:57 PM,05:44 AM,06:02 PM,24,34,34,29,27,53,71,2.3,1010,32,10,220,20,Togo
2020-04-27,32,28,0.0,12.6,7,30,09:03 AM,09:50 PM,05:43 AM,06:02 PM,24,34,34,29,25,35,72,0.7,1011,32,10,208,19,Togo
2020-04-28,32,28,0.0,11.8,7,37,09:56 AM,10:44 PM,05:43 AM,06:02 PM,24,34,34,30,25,45,72,0.0,1012,32,10,214,19,Togo
2020-04-29,32,28,0.0,12.6,6,45,10:50 AM,11:39 PM,05:43 AM,06:02 PM,23,34,34,29,25,36,71,0.0,1012,32,10,209,19,Togo
2020-04-30,32,27,0.0,9.2,6,52,11:47 AM,No moonset,05:43 AM,06:02 PM,24,34,34,29,25,54,74,0.3,1012,32,10,215,19,Togo
2020-05-01,31,27,0.0,12.6,7,58,12:43 PM,12:32 AM,05:42 AM,06:02 PM,24,34,34,29,20,34,75,0.0,1012,31,10,213,15,Togo
2020-05-02,32,27,0.0,12.6,7,65,01:40 PM,01:25 AM,05:42 AM,06:02 PM,24,34,34,29,22,14,74,0.0,1011,32,10,217,17,Togo
2020-05-03,32,28,0.0,12.6,7,72,02:34 PM,02:16 AM,05:42 AM,06:02 PM,24,35,35,30,26,48,72,0.2,1010,32,10,219,20,Togo
2020-05-04,32,28,0.0,11.9,7,80,03:30 PM,03:06 AM,05:42 AM,06:02 PM,24,34,34,30,21,40,72,0.4,1010,32,10,210,16,Togo
2020-05-05,32,28,0.0,12.6,8,87,04:25 PM,03:56 AM,05:41 AM,06:03 PM,24,34,34,30,21,19,73,0.0,1010,32,10,210,16,Togo
2020-05-06,32,28,0.0,12.6,7,94,05:22 PM,04:46 AM,05:41 AM,06:03 PM,24,34,34,30,24,35,73,0.6,1010,32,10,213,18,Togo
2020-05-07,32,28,0.0,12.6,8,100,06:20 PM,05:38 AM,05:41 AM,06:03 PM,24,35,35,30,25,33,73,0.0,1009,32,10,219,19,Togo
2020-05-08,32,28,0.0,12.6,8,100,07:20 PM,06:32 AM,05:41 AM,06:03 PM,24,35,35,30,26,19,73,0.0,1010,32,10,220,19,Togo
2020-05-09,32,27,0.0,12.6,6,84,08:20 PM,07:29 AM,05:41 AM,06:03 PM,24,34,34,29,24,41,72,3.8,1011,32,10,227,17,Togo
2020-05-10,32,28,0.0,12.6,7,77,09:19 PM,08:26 AM,05:40 AM,06:03 PM,24,34,34,30,27,42,72,1.0,1011,32,10,222,20,Togo
2020-05-11,31,27,0.0,11.9,6,70,10:16 PM,09:24 AM,05:40 AM,06:03 PM,23,33,33,29,22,54,73,2.0,1012,31,10,215,17,Togo
2020-05-12,32,27,0.0,12.6,6,62,11:09 PM,10:20 AM,05:40 AM,06:03 PM,23,32,32,29,21,39,71,0.1,1012,32,10,231,16,Togo
2020-05-13,32,27,0.0,11.9,7,55,11:58 PM,11:14 AM,05:40 AM,06:03 PM,24,34,34,29,24,37,73,2.6,1012,32,10,213,18,Togo
2020-05-14,32,28,0.0,12.6,8,48,No moonrise,12:04 PM,05:40 AM,06:03 PM,24,34,34,30,21,25,73,1.2,1011,32,10,209,16,Togo
2020-05-15,32,28,0.0,12.6,8,40,12:43 AM,12:51 PM,05:40 AM,06:04 PM,24,35,35,30,22,26,72,0.1,1010,32,10,207,17,Togo
2020-05-16,33,27,0.0,10.5,7,33,01:25 AM,01:36 PM,05:40 AM,06:04 PM,24,34,34,30,26,52,71,2.1,1010,33,10,227,20,Togo
2020-05-17,31,27,0.0,10.5,6,26,02:05 AM,02:19 PM,05:40 AM,06:04 PM,24,33,33,29,25,57,72,1.4,1011,31,10,228,19,Togo
2020-05-18,33,28,0.0,12.7,7,19,02:43 AM,03:02 PM,05:39 AM,06:04 PM,24,35,35,30,23,35,71,0.1,1011,33,10,219,18,Togo
2020-05-19,33,27,0.0,11.9,7,11,03:22 AM,03:45 PM,05:39 AM,06:04 PM,24,34,34,30,30,45,70,1.1,1012,33,10,233,23,Togo
2020-05-20,32,27,0.0,10.5,6,4,04:01 AM,04:28 PM,05:39 AM,06:04 PM,23,33,33,29,28,58,71,8.4,1012,32,9,234,21,Togo
2020-05-21,29,23,0.0,10.5,6,0,04:41 AM,05:14 PM,05:39 AM,06:04 PM,23,31,31,27,28,63,79,78.3,1013,29,8,196,17,Togo
2020-05-22,31,28,0.0,9.2,6,0,05:24 AM,06:02 PM,05:39 AM,06:05 PM,24,33,33,29,30,63,73,15.5,1012,31,9,212,20,Togo
2020-05-23,31,27,0.0,11.9,6,3,06:10 AM,06:53 PM,05:39 AM,06:05 PM,23,32,32,28,26,72,73,4.1,1012,31,10,216,18,Togo
2020-05-24,31,27,0.0,9.2,6,10,06:59 AM,07:46 PM,05:39 AM,06:05 PM,23,32,32,28,26,67,74,17.1,1012,31,8,210,17,Togo
2020-05-25,31,27,0.0,10.5,6,17,07:52 AM,08:40 PM,05:39 AM,06:05 PM,23,33,33,29,25,57,73,4.4,1012,31,10,212,18,Togo
2020-05-26,28,20,0.0,9.2,6,25,08:46 AM,09:36 PM,05:39 AM,06:05 PM,23,28,28,25,20,73,79,19.4,1012,28,8,146,13,Togo
2020-05-27,32,27,0.0,11.9,6,32,09:43 AM,10:29 PM,05:39 AM,06:06 PM,23,33,33,29,24,59,70,2.5,1012,32,10,239,17,Togo
2020-05-28,32,27,0.0,11.9,6,39,10:38 AM,11:22 PM,05:39 AM,06:06 PM,23,33,33,29,23,59,73,5.3,1011,32,9,237,17,Togo
2020-05-29,31,26,0.0,10.6,6,47,11:34 AM,No moonset,05:39 AM,06:06 PM,23,31,31,28,22,66,78,34.1,1011,31,8,229,15,Togo
2020-05-30,31,27,0.0,10.6,6,54,12:27 PM,12:12 AM,05:39 AM,06:06 PM,24,33,33,29,19,70,74,12.8,1011,31,9,200,13,Togo
2020-05-31,31,27,0.0,12.7,6,58,01:21 PM,01:00 AM,05:40 AM,06:06 PM,23,32,32,28,17,47,74,2.0,1012,31,10,217,13,Togo
2020-06-01,32,27,0.0,12.7,7,71,02:14 PM,01:48 AM,05:40 AM,06:07 PM,23,33,33,29,19,16,73,0.0,1012,32,10,222,15,Togo
2020-06-02,30,27,0.0,10.6,6,79,03:08 PM,02:36 AM,05:40 AM,06:07 PM,23,32,32,28,27,66,75,1.5,1013,30,10,218,20,Togo
2020-06-03,30,27,0.0,12.7,6,86,04:04 PM,03:26 AM,05:40 AM,06:07 PM,23,32,32,28,21,37,75,0.0,1012,30,10,212,16,Togo
2020-06-04,31,27,0.0,12.7,6,94,05:02 PM,04:17 AM,05:40 AM,06:07 PM,23,33,33,29,21,32,73,0.0,1012,31,10,215,16,Togo
2020-06-05,29,27,0.0,10.6,6,100,06:02 PM,05:12 AM,05:40 AM,06:08 PM,23,31,31,28,21,60,75,3.4,1013,29,10,212,15,Togo
2020-06-06,31,27,0.0,12.7,6,100,07:02 PM,06:09 AM,05:40 AM,06:08 PM,23,32,32,28,17,30,74,0.1,1013,31,10,206,14,Togo
2020-06-07,31,26,0.0,12.7,6,84,08:01 PM,07:08 AM,05:40 AM,06:08 PM,22,31,31,28,19,48,71,0.0,1013,31,10,209,15,Togo
2020-06-08,31,26,0.0,9.2,6,76,08:57 PM,08:06 AM,05:40 AM,06:08 PM,23,32,32,28,29,68,73,5.4,1012,31,9,228,21,Togo
2020-06-09,31,26,0.0,11.9,6,69,09:49 PM,09:02 AM,05:41 AM,06:09 PM,23,32,32,28,28,55,75,5.0,1012,31,10,218,21,Togo
2020-06-10,29,20,0.0,10.6,6,61,10:37 PM,09:55 AM,05:41 AM,06:09 PM,23,29,29,26,23,73,79,25.0,1013,29,9,215,15,Togo
2020-06-11,29,18,0.0,10.6,6,54,11:21 PM,10:44 AM,05:41 AM,06:09 PM,23,28,28,25,23,68,80,28.4,1013,29,8,211,14,Togo
2020-06-12,29,25,0.0,10.6,6,46,No moonrise,11:31 AM,05:41 AM,06:09 PM,22,29,29,27,19,65,76,5.0,1012,29,10,236,14,Togo
