date_time,Tanzania_maxtempC,Tanzania_mintempC,Tanzania_totalSnow_cm,Tanzania_sunHour,Tanzania_uvIndex,Tanzania_moon_illumination,Tanzania_moonrise,Tanzania_moonset,Tanzania_sunrise,Tanzania_sunset,Tanzania_DewPointC,Tanzania_FeelsLikeC,Tanzania_HeatIndexC,Tanzania_WindChillC,Tanzania_WindGustKmph,Tanzania_cloudcover,Tanzania_humidity,Tanzania_precipMM,Tanzania_pressure,Tanzania_tempC,Tanzania_visibility,Tanzania_winddirDegree,Tanzania_windspeedKmph,Tanzania_location
2020-01-01,28,19,0.0,11.6,5,37,11:24 AM,11:51 PM,06:26 AM,06:55 PM,18,24,24,23,7,39,76,0.5,1011,28,9,99,5,Tanzania
2020-01-02,29,19,0.0,11.6,6,44,12:07 PM,No moonset,06:26 AM,06:55 PM,17,25,25,24,11,9,67,0.0,1011,29,10,45,7,Tanzania
2020-01-03,28,20,0.0,8.9,5,51,12:50 PM,12:29 AM,06:27 AM,06:55 PM,18,25,25,23,16,32,74,0.4,1013,28,10,66,11,Tanzania
2020-01-04,28,19,0.0,10.2,5,59,01:34 PM,01:08 AM,06:27 AM,06:56 PM,18,24,24,23,15,32,77,0.3,1013,28,9,77,10,Tanzania
2020-01-05,29,19,0.0,8.9,5,66,02:19 PM,01:48 AM,06:28 AM,06:56 PM,18,24,24,23,12,46,76,1.2,1011,29,9,82,8,Tanzania
2020-01-06,29,19,0.0,7.5,5,73,03:07 PM,02:30 AM,06:28 AM,06:57 PM,18,25,25,23,11,59,75,4.6,1011,29,10,74,7,Tanzania
2020-01-07,29,19,0.0,8.9,5,80,03:57 PM,03:15 AM,06:29 AM,06:57 PM,18,25,25,24,9,52,74,2.7,1011,29,10,82,6,Tanzania
2020-01-08,28,19,0.0,8.9,5,88,04:51 PM,04:04 AM,06:29 AM,06:57 PM,18,24,24,23,13,57,79,5.6,1012,28,8,82,8,Tanzania
2020-01-09,29,18,0.0,10.2,5,95,05:49 PM,04:57 AM,06:30 AM,06:58 PM,18,24,24,23,11,49,78,0.6,1011,29,8,79,7,Tanzania
2020-01-10,26,18,0.0,6.1,5,100,06:48 PM,05:55 AM,06:30 AM,06:58 PM,18,23,23,22,13,74,82,13.2,1011,26,8,97,7,Tanzania
2020-01-11,25,19,0.0,7.5,5,100,07:47 PM,06:55 AM,06:31 AM,06:58 PM,19,23,23,22,7,73,86,21.8,1013,25,9,205,4,Tanzania
2020-01-12,19,18,0.0,6.1,4,83,08:44 PM,07:55 AM,06:31 AM,06:59 PM,18,19,19,19,11,79,95,31.4,1015,19,7,289,7,Tanzania
2020-01-13,24,17,0.0,7.5,5,76,09:39 PM,08:55 AM,06:32 AM,06:59 PM,18,20,21,20,8,67,88,3.8,1013,24,6,278,6,Tanzania
2020-01-14,26,18,0.0,7.5,5,69,10:29 PM,09:52 AM,06:32 AM,06:59 PM,19,23,23,22,8,64,84,16.4,1011,26,8,226,5,Tanzania
2020-01-15,29,19,0.0,10.3,5,61,11:19 PM,10:47 AM,06:33 AM,07:00 PM,19,24,24,23,8,52,80,5.2,1011,29,9,57,5,Tanzania
2020-01-16,25,15,0.0,7.7,5,54,No moonrise,11:41 AM,06:33 AM,07:00 PM,19,20,22,20,10,66,88,7.0,1012,25,9,153,6,Tanzania
2020-01-17,27,19,0.0,9.0,5,47,12:06 AM,12:33 PM,06:34 AM,07:00 PM,19,22,22,21,4,55,88,0.7,1012,27,10,128,2,Tanzania
2020-01-18,21,14,0.0,6.3,4,40,12:53 AM,01:25 PM,06:34 AM,07:00 PM,19,19,20,19,9,83,94,19.1,1013,21,7,303,7,Tanzania
2020-01-19,26,18,0.0,9.0,5,32,01:41 AM,02:18 PM,06:34 AM,07:00 PM,19,23,23,22,8,50,86,2.7,1012,26,8,274,6,Tanzania
2020-01-20,27,19,0.0,11.6,5,25,02:30 AM,03:12 PM,06:35 AM,07:01 PM,19,24,24,22,9,26,82,0.0,1011,27,8,268,6,Tanzania
2020-01-21,28,20,0.0,10.3,5,18,03:22 AM,04:07 PM,06:35 AM,07:01 PM,19,24,24,23,10,40,80,0.4,1010,28,10,283,6,Tanzania
2020-01-22,27,21,0.0,11.6,5,11,04:15 AM,05:03 PM,06:36 AM,07:01 PM,18,24,24,23,8,20,73,0.1,1010,27,10,218,5,Tanzania
2020-01-23,26,19,0.0,7.6,5,3,05:09 AM,05:57 PM,06:36 AM,07:01 PM,19,23,23,22,9,66,85,2.6,1012,26,10,215,7,Tanzania
2020-01-24,26,19,0.0,7.6,5,0,06:03 AM,06:48 PM,06:36 AM,07:01 PM,19,23,23,22,6,69,86,13.1,1012,26,9,136,4,Tanzania
2020-01-25,24,19,0.0,10.3,5,0,06:55 AM,07:38 PM,06:37 AM,07:01 PM,20,21,22,21,9,67,91,23.5,1013,24,8,49,5,Tanzania
2020-01-26,25,19,0.0,9.0,5,4,07:45 AM,08:23 PM,06:37 AM,07:01 PM,19,22,22,22,8,69,88,8.6,1013,25,9,117,5,Tanzania
2020-01-27,23,20,0.0,6.3,5,11,08:33 AM,09:06 PM,06:37 AM,07:02 PM,20,21,22,21,8,77,92,12.2,1013,23,9,170,5,Tanzania
2020-01-28,22,19,0.0,10.3,5,18,09:19 AM,09:47 PM,06:38 AM,07:02 PM,19,20,20,20,14,70,91,11.4,1014,22,8,231,9,Tanzania
2020-01-29,20,11,0.0,9.0,4,26,10:02 AM,10:26 PM,06:38 AM,07:02 PM,18,17,18,17,6,54,93,1.0,1015,20,7,299,4,Tanzania
2020-01-30,24,18,0.0,7.6,5,33,10:45 AM,11:04 PM,06:38 AM,07:02 PM,19,21,22,21,10,63,87,8.8,1015,24,7,254,6,Tanzania
2020-01-31,24,17,0.0,9.0,5,37,11:28 AM,11:43 PM,06:39 AM,07:02 PM,19,21,22,21,9,73,89,30.0,1013,24,6,290,5,Tanzania
2020-02-01,24,19,0.0,7.6,5,49,12:12 PM,No moonset,06:39 AM,07:02 PM,19,20,21,20,12,72,92,40.4,1013,24,8,199,7,Tanzania
2020-02-02,20,12,0.0,6.3,4,57,12:57 PM,12:23 AM,06:39 AM,07:02 PM,18,18,18,18,11,87,95,68.2,1015,20,6,298,8,Tanzania
2020-02-03,25,17,0.0,6.3,5,64,01:45 PM,01:06 AM,06:40 AM,07:02 PM,19,22,22,21,6,73,89,17.4,1014,25,5,193,4,Tanzania
2020-02-04,19,11,0.0,7.6,4,72,02:36 PM,01:52 AM,06:40 AM,07:02 PM,18,17,18,17,7,81,96,25.2,1014,19,7,196,5,Tanzania
2020-02-05,24,17,0.0,6.3,5,79,03:32 PM,02:42 AM,06:40 AM,07:02 PM,19,20,21,20,9,65,91,29.0,1013,24,7,170,5,Tanzania
2020-02-06,22,18,0.0,6.3,4,87,04:29 PM,03:37 AM,06:40 AM,07:02 PM,18,19,20,19,10,91,94,70.7,1015,22,8,265,7,Tanzania
2020-02-07,27,18,0.0,9.0,5,95,05:29 PM,04:35 AM,06:41 AM,07:01 PM,19,22,22,21,6,50,87,5.3,1014,27,7,147,4,Tanzania
2020-02-08,26,18,0.0,9.0,5,100,06:27 PM,05:37 AM,06:41 AM,07:01 PM,19,22,22,21,13,59,85,1.7,1014,26,6,74,8,Tanzania
2020-02-09,28,18,0.0,10.3,5,100,07:25 PM,06:37 AM,06:41 AM,07:01 PM,18,22,22,22,13,35,80,0.5,1014,28,8,69,8,Tanzania
2020-02-10,30,17,0.0,10.3,5,83,08:19 PM,07:38 AM,06:41 AM,07:01 PM,18,24,24,23,10,36,77,0.1,1013,30,9,63,6,Tanzania
2020-02-11,31,18,0.0,10.3,6,75,09:11 PM,08:36 AM,06:41 AM,07:01 PM,19,25,25,24,6,32,76,0.6,1012,31,10,145,3,Tanzania
2020-02-12,25,19,0.0,6.3,5,68,10:00 PM,09:32 AM,06:41 AM,07:01 PM,19,23,23,22,7,76,87,21.7,1011,25,9,184,4,Tanzania
2020-02-13,25,19,0.0,7.6,5,60,10:49 PM,10:26 AM,06:42 AM,07:01 PM,19,21,22,21,12,66,89,18.0,1012,25,8,76,7,Tanzania
2020-02-14,23,18,0.0,8.9,5,53,11:38 PM,11:21 AM,06:42 AM,07:00 PM,19,20,21,20,12,74,94,46.3,1013,23,6,149,8,Tanzania
2020-02-15,25,18,0.0,10.3,5,45,No moonrise,12:14 PM,06:42 AM,07:00 PM,19,21,21,21,15,74,90,2.6,1013,25,5,87,11,Tanzania
2020-02-16,27,17,0.0,10.3,5,38,12:28 AM,01:09 PM,06:42 AM,07:00 PM,19,22,22,21,12,62,86,0.6,1013,27,6,84,8,Tanzania
2020-02-17,27,18,0.0,8.9,5,30,01:19 AM,02:04 PM,06:42 AM,07:00 PM,19,23,23,22,11,47,84,3.3,1012,27,7,77,7,Tanzania
2020-02-18,27,18,0.0,7.6,5,22,02:11 AM,02:58 PM,06:42 AM,07:00 PM,19,23,23,22,14,68,85,0.5,1013,27,6,85,9,Tanzania
2020-02-19,28,18,0.0,10.2,5,15,03:05 AM,03:52 PM,06:42 AM,06:59 PM,19,23,23,22,13,55,82,0.1,1013,28,7,83,9,Tanzania
2020-02-20,29,18,0.0,10.2,5,7,03:58 AM,04:44 PM,06:42 AM,06:59 PM,19,24,24,23,10,52,79,0.8,1011,29,7,89,6,Tanzania
2020-02-21,29,18,0.0,8.8,5,0,04:50 AM,05:33 PM,06:42 AM,06:59 PM,19,24,24,23,12,54,81,0.5,1011,29,8,81,7,Tanzania
2020-02-22,29,18,0.0,7.5,5,0,05:40 AM,06:19 PM,06:42 AM,06:58 PM,19,24,24,23,14,53,82,2.7,1011,29,8,76,8,Tanzania
2020-02-23,28,19,0.0,10.2,5,0,06:28 AM,07:03 PM,06:42 AM,06:58 PM,20,24,24,23,13,42,83,1.7,1011,28,9,75,8,Tanzania
2020-02-24,28,18,0.0,10.2,5,0,07:15 AM,07:45 PM,06:43 AM,06:58 PM,19,24,24,23,11,53,82,1.4,1011,28,7,68,7,Tanzania
2020-02-25,24,19,0.0,6.1,5,8,07:59 AM,08:24 PM,06:43 AM,06:57 PM,19,21,21,21,9,71,91,13.0,1012,24,9,182,6,Tanzania
2020-02-26,23,19,0.0,6.1,5,15,08:42 AM,09:02 PM,06:43 AM,06:57 PM,18,21,21,21,5,72,87,0.7,1013,23,9,193,4,Tanzania
2020-02-27,20,18,0.0,7.5,4,23,09:25 AM,09:41 PM,06:43 AM,06:57 PM,19,19,19,19,7,73,96,11.8,1014,20,7,212,4,Tanzania
2020-02-28,29,19,0.0,11.6,5,30,10:08 AM,10:20 PM,06:43 AM,06:56 PM,20,23,23,22,8,40,86,19.3,1013,29,7,134,4,Tanzania
2020-02-29,27,17,0.0,10.2,5,38,10:52 AM,11:01 PM,06:43 AM,06:56 PM,19,22,22,21,7,69,85,0.4,1013,27,6,228,5,Tanzania
2020-03-01,28,18,0.0,6.1,5,44,11:38 AM,11:45 PM,06:43 AM,06:56 PM,19,23,23,22,4,80,81,12.7,1011,28,9,202,3,Tanzania
2020-03-02,24,19,0.0,7.4,5,51,12:27 PM,No moonset,06:42 AM,06:55 PM,19,20,21,20,7,68,92,12.9,1013,24,8,198,4,Tanzania
2020-03-03,25,19,0.0,8.8,5,58,01:19 PM,12:32 AM,06:42 AM,06:55 PM,20,22,22,21,5,66,90,13.0,1014,25,8,152,3,Tanzania
2020-03-04,20,18,0.0,6.1,4,65,02:13 PM,01:23 AM,06:42 AM,06:55 PM,18,19,19,19,7,89,95,47.1,1016,20,7,170,5,Tanzania
2020-03-05,24,18,0.0,10.2,5,73,03:11 PM,02:18 AM,06:42 AM,06:54 PM,18,20,20,20,7,63,91,0.1,1015,24,5,151,5,Tanzania
2020-03-06,25,18,0.0,10.2,5,80,04:09 PM,03:17 AM,06:42 AM,06:54 PM,18,21,22,21,5,52,85,0.0,1014,25,10,217,3,Tanzania
2020-03-07,27,19,0.0,7.4,5,87,05:06 PM,04:17 AM,06:42 AM,06:53 PM,19,22,22,22,9,73,85,3.8,1013,27,8,113,6,Tanzania
2020-03-08,28,18,0.0,7.4,5,95,06:02 PM,05:18 AM,06:42 AM,06:53 PM,19,23,23,22,10,65,84,3.4,1012,28,8,95,6,Tanzania
2020-03-09,27,18,0.0,7.4,5,100,06:55 PM,06:17 AM,06:42 AM,06:52 PM,20,23,23,22,14,80,86,6.9,1011,27,7,88,9,Tanzania
2020-03-10,23,19,0.0,10.2,5,100,07:47 PM,07:15 AM,06:42 AM,06:52 PM,19,21,22,21,18,64,91,21.1,1011,23,9,183,10,Tanzania
2020-03-11,29,18,0.0,8.8,5,84,08:38 PM,08:12 AM,06:42 AM,06:52 PM,20,23,23,22,6,70,87,5.8,1011,29,9,171,3,Tanzania
2020-03-12,25,19,0.0,6.0,5,76,09:29 PM,09:08 AM,06:42 AM,06:51 PM,20,22,22,21,13,76,91,35.3,1011,25,8,113,7,Tanzania
2020-03-13,26,19,0.0,7.4,5,69,10:20 PM,10:04 AM,06:42 AM,06:51 PM,20,22,22,22,16,74,89,17.9,1011,26,8,82,9,Tanzania
2020-03-14,27,19,0.0,7.4,5,62,11:13 PM,11:01 AM,06:42 AM,06:50 PM,20,23,23,22,8,78,90,33.3,1013,27,8,177,5,Tanzania
2020-03-15,26,19,0.0,6.0,5,55,No moonrise,11:57 AM,06:42 AM,06:50 PM,20,23,23,22,6,75,88,22.6,1011,26,7,112,3,Tanzania
2020-03-16,28,20,0.0,7.4,5,47,12:06 AM,12:54 PM,06:41 AM,06:49 PM,20,25,25,23,5,65,85,15.6,1010,28,9,166,3,Tanzania
2020-03-17,22,12,0.0,8.8,5,40,01:00 AM,01:49 PM,06:41 AM,06:49 PM,19,19,20,19,12,70,91,15.4,1011,22,9,101,7,Tanzania
2020-03-18,26,19,0.0,6.0,5,33,01:54 AM,02:41 PM,06:41 AM,06:48 PM,19,23,23,22,8,74,88,16.2,1012,26,7,94,4,Tanzania
2020-03-19,26,18,0.0,7.4,5,25,02:47 AM,03:32 PM,06:41 AM,06:48 PM,19,22,22,21,9,76,89,7.9,1014,26,7,170,5,Tanzania
2020-03-20,27,17,0.0,7.4,5,18,03:38 AM,04:18 PM,06:41 AM,06:47 PM,19,22,22,21,12,68,86,0.5,1014,27,6,83,7,Tanzania
2020-03-21,27,18,0.0,10.2,5,11,04:26 AM,05:02 PM,06:41 AM,06:47 PM,18,22,22,21,16,57,84,0.1,1013,27,7,88,11,Tanzania
2020-03-22,27,17,0.0,11.6,5,4,05:12 AM,05:44 PM,06:41 AM,06:46 PM,17,22,22,21,13,45,80,0.0,1014,27,7,88,8,Tanzania
2020-03-23,25,18,0.0,8.8,5,0,05:57 AM,06:23 PM,06:41 AM,06:46 PM,18,21,22,21,14,55,88,3.2,1014,25,8,97,9,Tanzania
2020-03-24,26,18,0.0,7.4,5,0,06:40 AM,07:02 PM,06:40 AM,06:46 PM,19,22,22,21,14,79,86,5.2,1013,26,8,90,10,Tanzania
2020-03-25,27,17,0.0,11.6,5,3,07:23 AM,07:41 PM,06:40 AM,06:45 PM,18,22,22,22,13,45,81,0.0,1011,27,7,96,8,Tanzania
2020-03-26,28,18,0.0,6.0,5,11,08:06 AM,08:19 PM,06:40 AM,06:45 PM,19,23,23,22,12,80,84,3.3,1010,28,6,95,8,Tanzania
2020-03-27,27,18,0.0,6.0,5,18,08:50 AM,09:00 PM,06:40 AM,06:44 PM,19,23,23,22,12,79,85,16.3,1012,27,8,87,7,Tanzania
2020-03-28,26,18,0.0,6.0,5,25,09:35 AM,09:42 PM,06:40 AM,06:44 PM,19,23,23,22,8,78,87,30.9,1013,26,8,102,4,Tanzania
2020-03-29,25,18,0.0,10.2,5,32,10:22 AM,10:27 PM,06:40 AM,06:43 PM,18,22,22,21,9,55,85,3.0,1014,25,9,263,6,Tanzania
2020-03-30,28,18,0.0,7.4,5,40,11:13 AM,11:16 PM,06:40 AM,06:43 PM,19,23,23,22,7,68,84,5.9,1013,28,8,125,5,Tanzania
2020-03-31,27,18,0.0,7.4,5,44,12:05 PM,No moonset,06:39 AM,06:42 PM,19,23,23,22,13,73,86,6.0,1013,27,10,84,9,Tanzania
2020-04-01,28,18,0.0,10.2,5,56,01:00 PM,12:08 AM,06:39 AM,06:42 PM,19,23,23,22,13,60,83,0.3,1013,28,7,76,8,Tanzania
2020-04-02,27,18,0.0,8.8,5,64,01:56 PM,01:04 AM,06:39 AM,06:41 PM,19,23,23,22,16,72,87,20.1,1012,27,7,84,9,Tanzania
2020-04-03,24,19,0.0,6.0,5,71,02:51 PM,02:01 AM,06:39 AM,06:41 PM,19,21,22,21,17,82,89,9.9,1013,24,8,101,11,Tanzania
2020-04-04,24,17,0.0,7.4,5,79,03:46 PM,03:00 AM,06:39 AM,06:40 PM,18,20,21,20,11,78,87,3.0,1014,24,10,116,8,Tanzania
2020-04-05,26,18,0.0,10.2,5,87,04:39 PM,03:58 AM,06:39 AM,06:40 PM,18,22,22,21,14,65,83,2.3,1014,26,10,90,9,Tanzania
2020-04-06,27,18,0.0,11.6,5,94,05:32 PM,04:56 AM,06:39 AM,06:39 PM,19,22,22,22,12,54,84,0.6,1013,27,6,82,8,Tanzania
2020-04-07,27,19,0.0,8.8,5,100,06:22 PM,05:53 AM,06:39 AM,06:39 PM,20,23,23,22,9,50,85,22.4,1013,27,8,83,5,Tanzania
2020-04-08,21,19,0.0,7.4,5,100,07:14 PM,06:50 AM,06:38 AM,06:39 PM,19,20,20,20,10,66,94,28.9,1014,21,7,111,6,Tanzania
2020-04-09,26,18,0.0,11.6,5,83,08:06 PM,07:47 AM,06:38 AM,06:38 PM,18,22,22,21,17,39,82,0.5,1015,26,9,94,12,Tanzania
2020-04-10,25,17,0.0,7.4,5,76,08:59 PM,08:45 AM,06:38 AM,06:38 PM,17,20,21,20,16,59,82,0.2,1015,25,8,101,11,Tanzania
2020-04-11,25,17,0.0,7.4,5,68,09:55 PM,09:44 AM,06:38 AM,06:37 PM,18,20,21,20,12,74,84,0.8,1014,25,8,108,8,Tanzania
2020-04-12,25,18,0.0,6.0,5,61,10:51 PM,10:42 AM,06:38 AM,06:37 PM,18,21,22,21,15,77,86,1.1,1014,25,8,101,11,Tanzania
2020-04-13,24,19,0.0,7.4,5,53,11:47 PM,11:40 AM,06:38 AM,06:36 PM,19,21,21,21,14,71,89,7.7,1013,24,8,87,9,Tanzania
2020-04-14,26,18,0.0,6.0,5,46,No moonrise,12:35 PM,06:38 AM,06:36 PM,18,22,22,22,11,82,83,6.5,1013,26,8,89,8,Tanzania
2020-04-15,27,18,0.0,7.4,5,38,12:41 AM,01:28 PM,06:38 AM,06:36 PM,19,22,22,22,14,75,85,9.4,1014,27,9,109,9,Tanzania
2020-04-16,27,19,0.0,8.8,5,30,01:34 AM,02:16 PM,06:38 AM,06:35 PM,18,23,23,22,16,52,82,5.2,1013,27,10,102,11,Tanzania
2020-04-17,25,18,0.0,6.0,5,23,02:23 AM,03:01 PM,06:38 AM,06:35 PM,18,22,22,21,19,78,84,7.6,1012,25,9,105,13,Tanzania
2020-04-18,26,18,0.0,6.0,5,15,03:11 AM,03:44 PM,06:38 AM,06:35 PM,17,22,22,21,18,60,80,2.2,1013,26,10,103,13,Tanzania
2020-04-19,26,18,0.0,6.0,5,8,03:55 AM,04:23 PM,06:37 AM,06:34 PM,17,22,22,21,14,73,81,1.7,1014,26,8,103,10,Tanzania
2020-04-20,26,17,0.0,7.4,5,0,04:39 AM,05:02 PM,06:37 AM,06:34 PM,17,21,21,21,9,68,82,1.1,1014,26,8,108,6,Tanzania
2020-04-21,27,17,0.0,7.4,5,0,05:22 AM,05:41 PM,06:37 AM,06:33 PM,18,22,22,21,10,71,81,2.3,1014,27,7,118,7,Tanzania
2020-04-22,26,18,0.0,8.8,5,0,06:04 AM,06:19 PM,06:37 AM,06:33 PM,18,22,22,21,13,67,82,1.3,1013,26,8,95,9,Tanzania
2020-04-23,25,19,0.0,6.0,5,0,06:48 AM,06:59 PM,06:37 AM,06:33 PM,19,21,22,21,14,77,89,31.4,1014,25,7,143,8,Tanzania
2020-04-24,25,18,0.0,6.0,5,7,07:33 AM,07:41 PM,06:37 AM,06:32 PM,18,21,21,21,12,75,85,9.2,1014,25,9,109,8,Tanzania
2020-04-25,26,17,0.0,7.4,5,15,08:20 AM,08:25 PM,06:37 AM,06:32 PM,18,21,21,21,13,67,84,0.4,1014,26,8,89,9,Tanzania
2020-04-26,26,18,0.0,8.8,5,22,09:10 AM,09:13 PM,06:37 AM,06:32 PM,18,22,22,21,13,60,83,1.2,1015,26,8,104,9,Tanzania
2020-04-27,26,18,0.0,7.4,5,30,10:01 AM,10:04 PM,06:37 AM,06:32 PM,17,22,22,21,19,59,81,0.7,1016,26,9,98,14,Tanzania
2020-04-28,25,17,0.0,10.2,5,37,10:55 AM,10:58 PM,06:37 AM,06:31 PM,17,21,21,21,16,47,81,0.3,1016,25,8,103,12,Tanzania
2020-04-29,25,18,0.0,7.4,5,45,11:50 AM,11:54 PM,06:37 AM,06:31 PM,18,22,22,21,17,69,84,1.1,1016,25,8,102,12,Tanzania
2020-04-30,26,19,0.0,8.8,5,52,12:44 PM,No moonset,06:37 AM,06:31 PM,18,22,22,21,15,65,82,2.1,1016,26,8,104,11,Tanzania
2020-05-01,26,18,0.0,8.8,5,58,01:38 PM,12:50 AM,06:37 AM,06:30 PM,18,22,22,21,16,60,83,3.6,1017,26,9,98,11,Tanzania
2020-05-02,26,18,0.0,10.2,5,65,02:29 PM,01:47 AM,06:37 AM,06:30 PM,17,21,21,21,16,44,78,0.0,1016,26,8,101,11,Tanzania
2020-05-03,26,17,0.0,10.2,5,72,03:20 PM,02:42 AM,06:37 AM,06:30 PM,17,21,21,21,11,44,79,0.1,1015,26,8,106,8,Tanzania
2020-05-04,26,17,0.0,8.8,5,80,04:09 PM,03:38 AM,06:37 AM,06:30 PM,17,21,21,21,14,49,81,0.1,1016,26,8,103,10,Tanzania
2020-05-05,25,17,0.0,8.8,5,87,04:59 PM,04:33 AM,06:37 AM,06:30 PM,17,21,21,21,15,51,79,0.5,1016,25,9,107,11,Tanzania
2020-05-06,25,18,0.0,8.8,5,94,05:50 PM,05:29 AM,06:37 AM,06:29 PM,17,20,21,20,16,71,82,0.5,1016,25,10,97,12,Tanzania
2020-05-07,25,16,0.0,7.4,5,100,06:43 PM,06:26 AM,06:37 AM,06:29 PM,16,20,21,20,17,55,78,0.2,1015,25,9,99,12,Tanzania
2020-05-08,25,17,0.0,10.2,5,100,07:38 PM,07:25 AM,06:37 AM,06:29 PM,16,21,21,21,16,42,77,0.0,1015,25,8,102,11,Tanzania
2020-05-09,25,16,0.0,10.2,5,84,08:35 PM,08:24 AM,06:38 AM,06:29 PM,16,20,21,20,14,44,76,0.0,1016,25,9,105,10,Tanzania
2020-05-10,26,16,0.0,11.6,5,77,09:33 PM,09:25 AM,06:38 AM,06:29 PM,15,21,21,21,14,37,73,0.0,1016,26,9,102,10,Tanzania
2020-05-11,26,16,0.0,11.6,5,70,10:30 PM,10:23 AM,06:38 AM,06:29 PM,16,21,21,21,15,37,74,0.0,1016,26,9,100,11,Tanzania
2020-05-12,25,18,0.0,8.8,5,62,11:25 PM,11:19 AM,06:38 AM,06:28 PM,17,22,22,21,13,49,76,0.0,1016,25,10,97,10,Tanzania
2020-05-13,27,18,0.0,11.6,6,55,No moonrise,12:10 PM,06:38 AM,06:28 PM,16,23,23,22,14,38,73,0.0,1015,27,10,96,10,Tanzania
2020-05-14,28,18,0.0,10.2,5,48,12:17 AM,12:58 PM,06:38 AM,06:28 PM,17,23,23,22,15,41,75,0.0,1015,28,9,92,11,Tanzania
2020-05-15,27,19,0.0,7.4,5,40,01:06 AM,01:42 PM,06:38 AM,06:28 PM,17,23,23,22,17,71,78,2.5,1015,27,9,99,13,Tanzania
2020-05-16,28,16,0.0,11.6,6,33,01:52 AM,02:22 PM,06:38 AM,06:28 PM,14,21,21,21,14,21,67,0.0,1015,28,10,97,11,Tanzania
2020-05-17,26,16,0.0,11.6,6,26,02:36 AM,03:01 PM,06:38 AM,06:28 PM,14,20,21,20,17,18,70,0.0,1017,26,10,95,12,Tanzania
2020-05-18,26,15,0.0,11.6,6,19,03:20 AM,03:40 PM,06:39 AM,06:28 PM,12,20,20,20,15,15,66,0.0,1018,26,10,102,11,Tanzania
2020-05-19,26,15,0.0,11.6,6,11,04:02 AM,04:18 PM,06:39 AM,06:28 PM,13,20,20,20,15,25,66,0.0,1018,26,10,102,11,Tanzania
2020-05-20,27,16,0.0,11.6,5,4,04:45 AM,04:57 PM,06:39 AM,06:28 PM,14,22,22,21,18,39,70,0.0,1017,27,10,97,14,Tanzania
2020-05-21,26,18,0.0,10.2,5,0,05:30 AM,05:39 PM,06:39 AM,06:28 PM,15,20,21,20,15,51,75,0.0,1018,26,10,96,12,Tanzania
2020-05-22,27,17,0.0,11.6,5,0,06:16 AM,06:22 PM,06:39 AM,06:28 PM,14,20,21,20,16,44,68,0.0,1019,27,10,102,12,Tanzania
2020-05-23,27,14,0.0,11.6,5,3,07:05 AM,07:10 PM,06:39 AM,06:28 PM,13,20,21,20,15,15,69,0.0,1018,27,9,100,11,Tanzania
2020-05-24,28,15,0.0,11.6,6,10,07:57 AM,08:00 PM,06:40 AM,06:28 PM,13,21,21,21,17,10,65,0.0,1017,28,10,100,12,Tanzania
2020-05-25,27,15,0.0,11.6,5,17,08:51 AM,08:54 PM,06:40 AM,06:28 PM,15,21,21,21,15,23,72,0.0,1017,27,9,86,11,Tanzania
2020-05-26,28,17,0.0,11.6,5,25,09:46 AM,09:50 PM,06:40 AM,06:28 PM,16,22,22,22,16,34,73,0.0,1016,28,8,80,11,Tanzania
2020-05-27,29,17,0.0,11.6,5,32,10:40 AM,10:46 PM,06:40 AM,06:28 PM,16,23,23,22,16,28,70,0.0,1016,29,8,92,11,Tanzania
2020-05-28,29,17,0.0,11.6,5,39,11:34 AM,11:42 PM,06:40 AM,06:28 PM,14,23,23,22,20,17,64,0.0,1016,29,9,92,14,Tanzania
2020-05-29,29,15,0.0,11.6,5,47,12:25 PM,No moonset,06:41 AM,06:28 PM,14,21,21,21,19,9,64,0.0,1016,29,9,93,14,Tanzania
2020-05-30,28,15,0.0,11.6,5,54,01:15 PM,12:36 AM,06:41 AM,06:28 PM,13,20,20,20,18,24,66,0.0,1017,28,9,97,13,Tanzania
2020-05-31,28,15,0.0,11.6,5,58,02:03 PM,01:30 AM,06:41 AM,06:28 PM,14,21,21,21,18,16,68,0.0,1018,28,9,96,13,Tanzania
2020-06-01,28,15,0.0,11.6,6,71,02:51 PM,02:23 AM,06:41 AM,06:28 PM,13,21,21,21,15,10,65,0.0,1018,28,10,99,10,Tanzania
2020-06-02,28,15,0.0,11.6,6,79,03:39 PM,03:17 AM,06:41 AM,06:28 PM,13,21,21,21,16,22,65,0.0,1018,28,10,99,12,Tanzania
2020-06-03,27,15,0.0,11.6,6,86,04:29 PM,04:11 AM,06:42 AM,06:28 PM,13,21,21,21,17,20,65,0.0,1017,27,10,100,12,Tanzania
2020-06-04,28,15,0.0,11.6,5,94,05:23 PM,05:08 AM,06:42 AM,06:29 PM,13,21,21,21,17,19,67,0.0,1017,28,9,98,12,Tanzania
2020-06-05,28,15,0.0,11.6,5,100,06:18 PM,06:07 AM,06:42 AM,06:29 PM,13,21,21,21,16,7,62,0.0,1018,28,9,99,11,Tanzania
2020-06-06,30,15,0.0,11.6,6,100,07:16 PM,07:07 AM,06:42 AM,06:29 PM,12,22,22,22,15,13,59,0.0,1017,30,10,99,10,Tanzania
2020-06-07,29,15,0.0,11.6,6,84,08:14 PM,08:07 AM,06:43 AM,06:29 PM,13,22,22,21,17,18,63,0.0,1016,29,10,99,13,Tanzania
